C,C#,D,D#,E,F,F#,G,G#,A,A#,B,ChordLabel
0.1284963200104349,0.0028844519025304615,0.003944522501933979,0.0019125658678239895,0.2662541492543309,0.0034929338120109382,0.003544483076024384,0.05449962026567505,0.03754791285189452,0.4589563788049769,0.01266106793906321,0.02580559371330069,AM
0.0827380454798414,0.0089308777956003,0.004478043145098808,0.0012033709067823305,0.3419956085163911,0.0032574339561714533,0.004133221674914398,0.01231466249626262,0.03554223058722426,0.4688889182873528,0.008139600091471712,0.028377987062888705,AM
0.09358515829935185,0.006823278473843664,0.004244799827752472,0.0010646307127954611,0.49246668581014924,0.003210592916392308,0.002902166390210538,0.00800200781558846,0.030750674572900125,0.3200404639594705,0.01014379160855795,0.026765749612987267,AM
0.08245969044643393,0.01582832157442899,0.012301173790530225,0.009800945737455276,0.32237116706060065,0.009280369521213163,0.009124686251130788,0.016321846493705536,0.03906888060312571,0.4363748635176314,0.014162834303732599,0.0329052207000118,AM
0.1079027020167969,0.009908531195490039,0.0025171968292427224,0.0017698160547610254,0.5168862247188306,0.0036092134273087205,0.005901315774067124,0.010440750173128163,0.05253316230722408,0.24418789394574938,0.007531120375950241,0.0368120731814508,AM
0.07885927507562353,0.011895862448811592,0.0020879074195606826,0.003388271606870761,0.2227645500131608,0.004308063225838946,0.005152258702829838,0.025626509596965497,0.05723312548231018,0.5600280627100813,0.014836969782510877,0.013819143935435957,AM
0.0991847780005723,0.010644813013462788,0.0020017087710036043,0.0029344158276863003,0.28503539866217803,0.004519786673946066,0.00501896010399289,0.019561001321894932,0.05038316253901976,0.4901486155512149,0.01743785577315089,0.013129503761877529,AM
0.07988359113746213,0.01845270672819896,0.01012530423566065,0.011720300416392352,0.21354458602561455,0.009690624119236525,0.009962057190615664,0.028568027737101084,0.05801804422821608,0.5196202097946866,0.02076370809295679,0.019650840293858683,AM
0.07685021195853357,0.011305776753213205,0.0017559634717364571,0.0031731822968772577,0.3879441093391211,0.006030603855959814,0.004502854809198515,0.020079268333609488,0.029792130945888003,0.4140941245492435,0.02048254554290252,0.0239892281437167,AM
0.12632517937390272,0.024633596008982767,0.00851805899688456,0.0007570826899726661,0.05704077986997594,0.002146910515521539,0.0022125295118726224,0.02959271563088657,0.0421466063073341,0.6834300773613629,0.00952987473541214,0.013666588997891676,AM
0.19571803221226863,0.04325947635701706,0.009700516540368723,0.0008926968807995162,0.08699007415290508,0.002775316631525089,0.0029646413279927706,0.027356446237268836,0.05365474519203484,0.5483143881151474,0.015263727191819662,0.013109939160852289,AM
0.12447330405713894,0.03073955584930125,0.016196808538381166,0.009370397891580014,0.06128656835429048,0.007968849715356892,0.007195611586709561,0.032591053187161274,0.04475174998583535,0.6311844489824168,0.014695642303071906,0.019546009548756453,AM
0.25233547443963644,0.022965042385696046,0.020846475287044936,0.0013476030031249707,0.036040209193219507,0.0019743086741786744,0.0043840131588453405,0.018650766615189694,0.08434694487142422,0.5301517879545584,0.007364797889067533,0.019592576528014143,AM
0.2531108071609003,0.006389106748244655,0.01871534923835679,0.0056691694863691515,0.2610163730091366,0.0026557234817776044,0.017838945502464187,0.01800278339896009,0.030968975744174322,0.29752874135608687,0.01883509503923215,0.06926892983429721,AM
0.30186206649138975,0.00494887775247809,0.017091566185249228,0.004945101139150788,0.3737191331733443,0.002692041481974464,0.017646331814171627,0.012283342048104893,0.03014150160881259,0.14542087442694532,0.023450456546499746,0.06579870733187913,AM
0.23954388470089108,0.01343471986622627,0.025035916012872795,0.013605442505131665,0.24962917829217607,0.00862964361342133,0.02170858591818389,0.022542918697455273,0.03389931497870068,0.27845394985663346,0.023702580231667835,0.06981386532663976,AM
0.39312409485635924,0.006759769424426718,0.024961970819505686,0.00639735302005256,0.30404489447454824,0.0038848423292318305,0.013490378861581479,0.021821915408574876,0.046824326274857615,0.10728151137244607,0.01407797688316205,0.05733096627525369,AM
0.06548231834748343,0.011397851644082371,0.0005427854030341102,0.0007528890048376817,0.12043889414979844,0.0018382606089432593,0.002520612423677273,0.020335843424724928,0.02509624604449963,0.7389067725248144,0.007558301104493688,0.005129225319610773,AM
0.08594599912667263,0.01593986737053861,0.0007714857915631741,0.0008302402657124882,0.20327236731145595,0.0021002241827029373,0.003320116492276889,0.015005026478698415,0.02822878294088527,0.6210547743752305,0.015092647796248854,0.008438467868014304,AM
0.06743056041069274,0.018439949187391707,0.008704253824528106,0.00932675186416447,0.12049334845224173,0.007607720810809875,0.0075968245724716225,0.023999380144091847,0.028558854668738542,0.6828967699859693,0.01326559784659511,0.011679988232304985,AM
0.017347481982178673,0.006442274996661701,0.0003860931693512667,0.0005657851007772277,0.12724869808690498,0.0023974765233098203,0.0022695287066459586,0.01278546352864002,0.02916582038474431,0.7947519800073258,0.0036436957825130407,0.002995701730947076,AM
0.10203604692830144,0.005679022626096994,0.0007870785358830173,0.0017717725318948882,0.20861918743001875,0.002601254714054214,0.0028447716888333153,0.02661776950280156,0.03299539521080767,0.5904415873924189,0.006364727091030158,0.01924138634785911,AM
0.1334271047810277,0.004407095914592451,0.0010567770872133527,0.0017525634850918406,0.32772035561808843,0.0029308419737296225,0.003563163897423786,0.019617669572181327,0.02909505337890573,0.44566160370196295,0.007871485907039606,0.022896284682743063,AM
0.09997501863992941,0.012844977009166654,0.008759477072338769,0.010312778510221927,0.20049547796686876,0.008541985245111077,0.008006537858134525,0.030016942017026784,0.03556195969383148,0.5488868738135384,0.012346176446736298,0.02425179572709595,AM
0.11962146346945216,0.006676246674058281,0.000602749735893084,0.0017059747008907789,0.053224448887611166,0.0029936903381337625,0.0035077057503060567,0.013789915437819994,0.06841609881708964,0.7079518402349049,0.004011945582198618,0.017497920371641655,AM
0.018550682452517172,0.01251620040012903,0.006460633954762848,0.013640430360657978,0.17237983029725873,0.009108668291955863,0.0062154471726076285,0.05364387105947464,0.19771039992734257,0.43353601094954686,0.04158189917010958,0.0346559259636371,AM
0.017097234815527333,0.010530778297851427,0.006007674150858116,0.010538529717992452,0.23151870938938646,0.008971550053207338,0.0062689514707099485,0.036623859489523396,0.20427270798158764,0.3832818470366971,0.04765737930360902,0.0372307782930497,AM
0.024418637999317205,0.019273228466178436,0.014307856609177258,0.02136706027236819,0.167304916414739,0.014534125013678704,0.010823159252038432,0.054886110704893604,0.1862529468337179,0.40374084359979634,0.04481955159224574,0.038271563241848966,AM
0.023786260929940167,0.01924827601922383,0.006751172366009708,0.011482729950945205,0.11517624844571733,0.007025865099934103,0.00849834240965615,0.06920044660818428,0.37768421809920094,0.28340041998692117,0.031192611827933668,0.0465534082563335,AM
0.0906235567621811,0.005722594948425992,0.00879525758524578,0.008656605628314645,0.26672510266688704,0.013098973720586956,0.051844016788279094,0.027124201738222175,0.013075225160745056,0.4643894383863778,0.010315572567231587,0.03962945404750286,AM
0.1111172018495444,0.007088160035160915,0.00874422141276499,0.00789427181398967,0.39961386092782714,0.010342707391734063,0.06270505337286833,0.021260497346101203,0.01373040692916469,0.3041416889167634,0.013974266969927806,0.03938766303415347,AM
0.09015997103465996,0.013222553536864107,0.016523179645238646,0.016439049893408993,0.25536061569148516,0.018115372441023004,0.05209833632752063,0.030354482146407114,0.01794115643261497,0.43066721127595764,0.01598988736213864,0.0431281842126813,AM
0.10803710866595276,0.005733815137799808,0.01084723030572738,0.013434574751456888,0.12504514951623408,0.013862250520784722,0.06530752606517501,0.04027269137050016,0.01851157294087264,0.5437386405073473,0.01219412245905558,0.04301531775909357,AM
0.1078200335826866,0.005160556592675702,0.004460726705529381,0.0030513408043407204,0.37029078162793844,0.0057435386829244916,0.010703264500092338,0.07867555283048351,0.06250057895312083,0.3001857947550336,0.016381552854948987,0.03502627811022537,AM
0.11626857637255253,0.006982360827483757,0.0037485142236271646,0.0025675807570245206,0.3847072789355292,0.006685047412949196,0.010701653550345906,0.06378682382349155,0.06116537817786313,0.29580079413286237,0.014477734017282423,0.03310825776898824,AM
0.1055215883896742,0.012658660722515125,0.012583566887751635,0.011188968744099729,0.3486392968768974,0.011522013438657564,0.014776792414952123,0.07756209455832445,0.06333554515827698,0.2816087951044391,0.02168805891185157,0.038914618792560134,AM
0.25443894031825104,0.009199824918299451,0.007269076421060815,0.004441713628001357,0.19698521243013314,0.010063775224949962,0.004766396343918615,0.11112643568798905,0.13665178546677675,0.19525678459516316,0.014922831168586288,0.05487722379687041,AM
0.09455665962364478,0.008386684288058343,0.005043476804650515,0.006321907937117516,0.23384829482791564,0.006653080682818593,0.007155730743462762,0.04256243620712009,0.04531851401765618,0.5081963066889817,0.013546733346205637,0.028410174832368202,AM
0.10305500491560766,0.010082675281601883,0.004564417654385384,0.006030607374172697,0.26933364815373095,0.007411779381336535,0.006164701416143067,0.03462393901240163,0.04733515500662398,0.47413509141635996,0.014191352828911222,0.023071627558725067,AM
0.09446384569149693,0.015275980152266989,0.012869672087722333,0.014470727270585933,0.22438812216911197,0.012069313558042737,0.011448292148509887,0.0441905619040146,0.047211155320937455,0.47182252748790243,0.018876224090682618,0.03291357811872604,AM
0.11723653957656634,0.012157510363952384,0.009414724286224465,0.009354584452633595,0.3977192737842775,0.011670582744221673,0.013568734647526802,0.05692842653747391,0.054360713150694295,0.24637679053171416,0.018106859379368623,0.053105260545346214,AM
0.11866382430985563,0.002633658194526698,0.0019394368635783019,0.0048700434582961425,0.29007572460604797,0.008260395402639481,0.0089477377313056,0.014052357036381044,0.012133936695993061,0.5112052595415331,0.0023257957291665304,0.02489183043067637,AM
0.13483438933412795,0.0037558998749755925,0.001953787447510882,0.0035085493056759487,0.335982696312739,0.008594228821647003,0.010420154072873005,0.01478303379280065,0.011829090779419921,0.4420731522310745,0.0026982275439542507,0.02956679048320129,AM
0.11822228820700575,0.010201350985620299,0.009806162543211159,0.013221636734600037,0.2747535209680147,0.013806102425727138,0.01349957506433635,0.018516014348115985,0.0168577141573666,0.4725633740600605,0.008469097091587063,0.03008316341435432,AM
0.030600615210354593,0.0014789335121766901,0.002412863837018992,0.00484566332449856,0.4152238168852482,0.011148038054778342,0.0036475188868902936,0.007124100305599017,0.010189990074896823,0.4852585618809312,0.004100115710611671,0.023969782316995543,AM
0.1695022743254212,0.006342524208357964,0.0020497639700224417,0.002684648927287998,0.21315618292088398,0.005380155225413702,0.0071342156725991744,0.013672641815763173,0.010109534900177233,0.5536389393735515,0.004973404013131212,0.011355714647390292,AM
0.21421901529325876,0.01164965814949373,0.002138190964215873,0.0030541075873951303,0.274945296401865,0.006956796834274657,0.009431343025519828,0.015655324731468398,0.012761770316264374,0.4306569307348012,0.00579576023654948,0.012735805724893691,AM
0.16214441061743398,0.01302109770391498,0.010071805822644778,0.011092456543237287,0.2052677901037898,0.0112266865370555,0.011764319663867002,0.018256880513149276,0.015162791599107793,0.513784326271468,0.011015204379880955,0.017192230244450567,AM
0.2051058229150684,0.00587143893767508,0.0019199163126122469,0.002582196712630159,0.20587259725767743,0.006085800979426765,0.006760997887716356,0.011265664504678072,0.014409617954386668,0.5181186935938475,0.00562139047166258,0.016385862472618567,AM
0.19401352758493862,0.004410785690965116,0.001199916548056067,0.003651469238829472,0.21385934218318187,0.005427608159067519,0.008778508715612357,0.007146830631252043,0.007481052548609307,0.5480962314696318,0.0027068100420228614,0.003227917187832965,AM
0.28053089860083236,0.008271704113739163,0.0016143944780858555,0.0038989504559540323,0.2242390942009822,0.007569720024661398,0.012477676395443471,0.007825426665485458,0.008002092696378606,0.43836025659706745,0.004103865237114078,0.0031059205342561305,AM
0.18340690848526064,0.011908387399547565,0.009256817115709652,0.012005146559358975,0.20575884281152795,0.0111533128540547,0.012670779274810378,0.011994678463789486,0.012634848655888205,0.5106044991996632,0.008549316769401884,0.010056462410987472,AM
0.24414730022550488,0.004604140661082125,0.0008756199655002108,0.0021116320803991093,0.09637575381191786,0.006135278772691416,0.014297365164027647,0.007090496245993188,0.011471923082898981,0.6041806784400487,0.00460788419101542,0.004101927358920498,AM
0.10305809113890352,0.004446236622158083,0.0016381394442944687,0.0032451868046681556,0.21248512351006615,0.00871163267678958,0.005599270308392913,0.01444217201268387,0.012112953736417862,0.6171016274802179,0.0025852925947948617,0.01457427367061282,AM
0.1311225918496151,0.008073021275242459,0.0016133840271363989,0.0032581925372716205,0.2753769924319208,0.010029926239306796,0.007384120404825945,0.015656817679194,0.0121203416945887,0.5153119389513406,0.004464842332177631,0.01558783057737984,AM
0.10205654135321199,0.011853710725751808,0.009480659617317845,0.011516028997766567,0.2043907309004839,0.013952758812139546,0.01015663432443956,0.018650010714841757,0.016760506825364584,0.5726596667509798,0.008756445475821977,0.019766305501880604,AM
0.1212508084012554,0.004463656992499449,0.0008555726136779976,0.0023720012869479744,0.0900373412196206,0.008585396452888246,0.0025995525197163305,0.012323329669428439,0.035615151759175456,0.7031122728362471,0.002907370387606028,0.015877545860937026,AM
0.10348473349353356,0.011314870061902047,0.0026638749855454544,0.006856690365639653,0.31819757661718057,0.01343259664077347,0.012516889352225164,0.006679584822716148,0.008289918850510152,0.5037079250478103,0.006669959720488401,0.0061853800416750765,AM
0.1311068011976379,0.019568190890955652,0.0029491113374586356,0.007576709469537616,0.40162927183699665,0.015272977906074696,0.017860376704138665,0.0077516372694124485,0.00884919278690077,0.37315588672745137,0.007511469836017437,0.006768374037418106,AM
0.10283216015826974,0.0184107065436244,0.010429033126368926,0.014701271248510759,0.3011334390441732,0.018899168950625874,0.01639221663495939,0.01146341190718402,0.013350950043372814,0.4676167674650111,0.012376813916333872,0.012394060961566021,AM
0.09708691217879964,0.0030465745661810684,0.0016892460845894406,0.004782941907296335,0.3373236477172763,0.00788909044704254,0.0049004873381104045,0.00394618242462551,0.009872531050738124,0.5202338287876161,0.00440671486362245,0.004821842634101953,AM
0.09583421368338028,0.005961296190808446,0.003515930780907578,0.006667818430062838,0.3004995515962906,0.0033084993356460647,0.016114441468742375,0.017044924031397905,0.01664783138229136,0.5156934247286141,0.007264292983675048,0.011447775388183552,AM
0.12454695354548291,0.009073427139516926,0.004522869185194656,0.007370881445546509,0.336884391984005,0.004259291714108394,0.022138843930391658,0.019291079579036186,0.01931399533945198,0.42790473500857684,0.01229848142614449,0.01239504970254457,AM
0.09517085468938524,0.01309562654332387,0.011210530046260657,0.014544852658928723,0.2850538548996542,0.008954350929126243,0.020046310272962282,0.021234512464116454,0.021046221896741633,0.4788278819792382,0.01306020882788365,0.01775479479237876,AM
0.045443869155659615,0.003890778186278378,0.0025692729555029537,0.006000460088964229,0.3801494402684816,0.008598973677497292,0.017903430738747127,0.025250425979362487,0.010517912212039222,0.48063057438512574,0.005556273819425378,0.01348858853291596,AM
0.06711227640849689,0.0020700673850390966,0.0009884229857281255,0.0033625986885060747,0.2636317263412364,0.006057830615639214,0.014728634227945004,0.012423867033479242,0.009976106343797161,0.5919718239476571,0.0036722003351545005,0.024004445687321182,AM
0.08476089115576653,0.0036032721049161693,0.0009800859828031745,0.003035767051038389,0.3248652391719383,0.005786574506575152,0.01897755457248619,0.01197078382497784,0.009068837984027934,0.5168861517644175,0.004776699411355471,0.015288142469697187,AM
0.06880583306467401,0.009622029109181841,0.009124735134111536,0.011573500635434041,0.2510878817343445,0.01142564082607725,0.018340018848835248,0.01668399195491316,0.015405071850837745,0.549148695510985,0.009821937016287106,0.028960664314318516,AM
0.02149818309087599,0.001728608679140731,0.0007713969487704854,0.003542710924383626,0.3003131312560246,0.010672683770047365,0.013242039846671293,0.009120281641672626,0.020493779897515076,0.6048478005776075,0.00477728672943415,0.008992096637856557,AM
0.06491861922239314,0.024618456645413667,0.005616676618844159,0.005932434280269896,0.31895858802905463,0.01101232372979908,0.01770009064316177,0.029007116345337366,0.08112366098733934,0.37406040200631524,0.004897648580820174,0.06215398291125144,AM
0.06923978457801655,0.04251242126890727,0.004505039636537115,0.005554054689111851,0.36024840765436245,0.007211467691742836,0.018140826338181083,0.022551076461917775,0.06459130771655856,0.35372539448105755,0.007258876325793343,0.044461343157813644,AM
0.0666402260450871,0.03055295367401716,0.013426427727427385,0.01441021240630634,0.30248586782217407,0.015909982233064085,0.0213519402923224,0.03204660980333202,0.07900611461210214,0.3491549397946981,0.01087818981838375,0.0641365357710854,AM
0.027185573702844818,0.020845457892533253,0.004031837192315532,0.0038829650997043784,0.35178581812778814,0.012814521061313727,0.019860648173778313,0.024051902405929262,0.10825281374921043,0.35260065096312065,0.005360505683295195,0.06932730594816623,AM
0.13593323238946067,0.011708469062889918,0.005674399042598191,0.00561916764448988,0.4129880618285879,0.011655905952485947,0.029387802777480994,0.03894945748185923,0.03804915461560089,0.24002874026664414,0.0035415817289205344,0.06646402720898173,AM
0.1704031947951522,0.01844276151453339,0.005813230703759175,0.00542109475567436,0.46202877942754134,0.011311564514823721,0.03441971920125891,0.03279808125746807,0.03471017792938957,0.16099512360546253,0.005680642888572215,0.057975629406364505,AM
0.13211921846315236,0.019086778639817885,0.013429358135795776,0.013884780919210894,0.3881377313252387,0.016890748674965688,0.03257424648450121,0.04131292094223479,0.04005032071964039,0.22562400644517286,0.009766145907724379,0.06712374334254505,AM
0.09013683741242512,0.01098297521986907,0.0040571794536320635,0.006846547395982069,0.5315474247320253,0.021977046230147016,0.016866417507899904,0.03203042297084961,0.04421278413283558,0.1582349218654571,0.019236174186063843,0.0638712688928133,AM
0.18991069098888874,0.004812499680139302,0.0014647426534270906,0.0037856450880961482,0.3137403833472739,0.01348393526520711,0.003759708948239303,0.010601797061580091,0.006484422325691644,0.4379452699717778,0.005964617434182384,0.008046287235496498,AM
0.22534770834023612,0.005194244076356838,0.0012036259363059922,0.003518082264861707,0.18933953249064986,0.013414812045439943,0.003837950792588103,0.009102800958796684,0.006125961865476561,0.5291974302316826,0.006469502835288828,0.007248348162316801,AM
0.18088805857943116,0.012052161648167864,0.009435450301669913,0.01200937496549466,0.2987814267316116,0.018216511180088917,0.008546226430625819,0.014910268412084428,0.011951351766347247,0.40685038414139446,0.012003758959087974,0.014355026883995791,AM
0.08790853817583714,0.011694145552824988,0.002375478433634488,0.005730424046319861,0.12013874829726663,0.01631660762269218,0.009240175684799753,0.006612601711840857,0.019901959024224043,0.6824266846834639,0.020653925887450356,0.017000710879645553,AM
0.28103402201461347,0.005601106768880579,0.002921888537948125,0.0035668024327236087,0.28078651978847535,0.034389878297974824,0.046768770674516,0.015644643953023715,0.013518834239717137,0.2907249105843861,0.004015784403230222,0.021026838304510857,AM
0.3242213644386072,0.005612573135405856,0.002677793539889726,0.0034681072416674836,0.27501508723300716,0.028817930183484435,0.053500435814104685,0.012397011973431475,0.011712049356966238,0.26206318651646987,0.004621586531869401,0.015892874035096614,AM
0.2652527248084769,0.012637505834414385,0.010963993494728827,0.01179846409460112,0.26778200501779953,0.037712405248786364,0.04781646587367396,0.01959988199385243,0.017960454612892418,0.27163185181475835,0.010458736727797227,0.026385510478218365,AM
0.3433097436144781,0.0044587815812620925,0.0029430402020860858,0.0034228146073132693,0.3144016796777304,0.056971138006847,0.03059160308556981,0.012269540603906266,0.012113397035579409,0.18614926914903657,0.008872487830889165,0.024496504605301832,AM
0.08160081305083441,0.004006988580616524,0.002713521594012276,0.005233001925064422,0.29886725337256725,0.0039667539311342166,0.026159566194180212,0.012930748658123855,0.021805646545065366,0.5104913207383482,0.003897801439104372,0.02832658397094897,AM
0.09794372843679593,0.0039643422903164445,0.0026301330625080996,0.005040733564391231,0.2368853736562496,0.0037280876288186045,0.03526538930371861,0.010831974608096505,0.01776483889624988,0.5574828358382129,0.00501855199032533,0.023444010724316965,AM
0.08229034029152348,0.011416458829898845,0.010571186006680599,0.013449713285621938,0.2837939485581048,0.009507784662448846,0.029125761906232808,0.01728891515070974,0.02545666005865828,0.4743056807329175,0.010222778461365933,0.03257077205583727,AM
0.07352967955328664,0.002341506702229167,0.0019445710941687017,0.002728221052544435,0.25814041009797906,0.00926141894524235,0.006537652910214481,0.011007041985655684,0.0262622814666697,0.5786153979434018,0.005150737743280021,0.024481080505327872,AM
0.2596123635620877,0.015474579654776997,0.011572307547014047,0.01895809769910305,0.38669555920283133,0.021142791944178414,0.035863814295120665,0.010183682924200764,0.009491635322691327,0.21174472920937842,0.0058756588730754285,0.013384779765541602,AM
0.30407812332932443,0.020361271488637322,0.012347523076834233,0.018006040156751855,0.3648905699049199,0.017105311762033403,0.04129100253318063,0.008186248308887381,0.009424840498389838,0.18703995950368643,0.006447809319000201,0.01082130011835428,AM
0.24551120887495043,0.021864479209476886,0.018840864214537085,0.025743766126999936,0.36495286094023427,0.02551080312065979,0.03785257569736542,0.014791382957770391,0.014626934264351608,0.1995354510145068,0.01193013959909489,0.018839533980052545,AM
0.1557374165922066,0.018900942062257304,0.011494591258904988,0.029360989667395393,0.4309651055128991,0.03259243167571201,0.028167038286498816,0.006464292445240787,0.010431890860161058,0.2512799519554293,0.011227809764306403,0.013377539918988279,AM
0.18504027004664553,0.009854205363727334,0.007538843480881227,0.008223811197309323,0.23093611980942422,0.04312528611468233,0.06336171602109686,0.01977935973409281,0.01627189040500507,0.39885914341952133,0.00790933849565818,0.009100015911955566,AM
0.20422492305563822,0.01564170417764198,0.009508072087200899,0.007206149526934096,0.22279231413982833,0.0364886117727532,0.08212665280006883,0.018920766493788488,0.017102621059350943,0.36939063583744525,0.008188892242113553,0.008408656807236101,AM
0.17756643465369903,0.016309626521385526,0.014805595486191033,0.016088179355087995,0.22181586598420852,0.046001264168461106,0.06299955069581864,0.023244915624126825,0.020943311977436527,0.3713513253832725,0.013770512265308512,0.015103417885003866,AM
0.1151886265292311,0.011089970235620205,0.0062966282892861405,0.004733429463835643,0.18293463798810375,0.06960972932532841,0.08308808485635336,0.012171859048019406,0.024934122563578378,0.4710101329946126,0.009765454154596108,0.009177324551434916,AM
0.13109493169434672,0.002140680023149918,0.0017260023005610944,0.0031117594666724966,0.2319543485914791,0.005056806602100512,0.009644611195173534,0.01660844231749888,0.013737954523945835,0.55982513642652,0.005095540810856597,0.02000378604769523,AM
0.15780694493311007,0.0027065410975410146,0.0020214110428467204,0.0033471491591613063,0.30270257125428596,0.005265347270498713,0.01154593668300565,0.0159806144662674,0.011972683109867916,0.4615975289108176,0.007044279153630309,0.018008992918967417,AM
0.1265040487321638,0.009616057108956194,0.009831679536493675,0.01125939733085587,0.22295269181543395,0.010889261614100192,0.014414938277787842,0.020472921583661274,0.018061437137451484,0.5193116429187018,0.011358317036937942,0.025327606907455932,AM
0.11627096496756875,0.0022341218646064636,0.0016380671680430853,0.0033801088292349417,0.2057734263884511,0.01102171030899879,0.007399938942692142,0.008960394578541626,0.029753938751117644,0.5895955815335225,0.0072248553432154245,0.016746891324007415,AM
0.099407084098826,0.013378161217431203,0.007969797181969029,0.005447155250815695,0.34532857017902296,0.0055732447391607385,0.03950671516470586,0.022073050779610203,0.06274143813991391,0.3371557781091594,0.003386477168677141,0.05803252797070777,AM
0.09794776684112087,0.025933520373183545,0.007573492755750373,0.0046829395336046185,0.3566726484245345,0.005373439416315982,0.033553271434330616,0.0187088704003207,0.046370190837183196,0.35368852076112595,0.0030727281983626655,0.0464226110241669,AM
0.09933501865819086,0.019934935251789177,0.015231782989461934,0.01364147189880945,0.3271909445880197,0.011191828614340388,0.041783888480006304,0.02547328936710552,0.06266467569610296,0.31395251391917145,0.009466947122780536,0.06013270341422164,AM
0.06408097494174365,0.017562715726178745,0.002777725110506033,0.009543570594957295,0.4621796372052625,0.016232763316985956,0.03580303686015683,0.014491952415040307,0.05969107090345877,0.2525304710034046,0.005326269659709042,0.059779812262596356,AM
0.09012275109106897,0.004391198456745596,0.003611233213727311,0.009661604081610669,0.3635857228075508,0.019444792889259505,0.03493297441112912,0.009965941930928611,0.008382805636004107,0.4409403272550939,0.00540999089957275,0.00955065732730859,AM
0.10058668927423917,0.006802306384962858,0.0034305029100783753,0.008925902281271667,0.40421601613028657,0.016389472859838664,0.04181942594119033,0.007985945591552105,0.008104669848629205,0.3878570200303654,0.005955063425237915,0.007926985322347806,AM
0.08939395913005461,0.011789218108411915,0.01168754043373946,0.017521575488091252,0.3431444442545188,0.024360417967304863,0.03737727723531725,0.014492379769949947,0.013884153938032686,0.40942581732122885,0.011412774164931621,0.01551044218841881,AM
0.099860668946649,0.003965837365395854,0.001636275059021084,0.003995575719321867,0.44628629551556215,0.0358687031243517,0.02729681898440114,0.0066998276229202096,0.0062174485184409815,0.35785857094047746,0.002874325148511931,0.0074396530549466966,AM
0.10837845405017515,0.0021101386751261825,0.005331956370096798,0.003928929516701601,0.4502882326975852,0.007515041802909659,0.008392023178783344,0.01094189725755,0.01318857891713873,0.3466855276866515,0.004252548214628057,0.038986671632653874,AM
0.09091113261007606,0.0017191926848441478,0.004854369488545399,0.003599513292453382,0.5850667535278906,0.005497703032667429,0.007169349645989987,0.008015249806253066,0.00939567408752291,0.25368685280547093,0.0038543564730379835,0.026229852545248213,AM
0.10634085421903,0.009852932532696142,0.013229245295118415,0.01219963910408045,0.4228859366729875,0.012975444554487955,0.012791797785230681,0.015360308876744274,0.01747192991347894,0.32402292976589414,0.010543693662449376,0.04232528761780218,AM
0.08912523051744113,0.001432787746317562,0.004987527995327872,0.004512033924426938,0.4331496715929023,0.00565111186173384,0.008798848562883545,0.009586373529487153,0.011589389877582052,0.38632006447006795,0.008464777854754505,0.03638218206707516,AM
0.13256358789902775,0.024995340069154562,0.01717641121739518,0.007258386487594041,0.32702079050734456,0.007553915179769957,0.051928436517102966,0.03279893251529774,0.052574137576332114,0.26248567613844204,0.010558805856086503,0.07308558003645278,AM
0.12400439209256614,0.03855261190031185,0.014175867436073564,0.006967446771706316,0.38838288172604074,0.0070194473148794114,0.07156097453511373,0.028627579075051843,0.036603705106132874,0.22363059574616762,0.013940233000742193,0.04653426529521382,AM
0.1306739140011845,0.030628028462346055,0.02388089478679274,0.015083577192172522,0.30954439185456745,0.013006020891734171,0.05225961266199015,0.035562788056584464,0.05423872847410299,0.24536877373685465,0.015642489457665085,0.07411078042400511,AM
0.07732375365803991,0.02237691150818741,0.013869065358383805,0.009809431687860297,0.3247666729753652,0.010498365868678366,0.0687052592409522,0.024882072225741646,0.03642429013626762,0.3277973611064455,0.012462877210822208,0.07108393902325588,AM
0.08078803690185299,0.007986855501466009,0.006776079938238787,0.005703637683808868,0.2864674004232629,0.013979042860553806,0.017369717696206273,0.00610887542474764,0.007628891613022005,0.5598036263240418,0.004268800431664802,0.003119035201134309,AM
0.09815147946764302,0.012300375435334111,0.006199661028258887,0.00439184521469409,0.5175978861451751,0.010324450856209847,0.01898368378407904,0.0049717332822114555,0.007311983190278787,0.3107447899132137,0.006254260717261288,0.0027678509656406808,AM
0.08232762518956241,0.015199034984892475,0.013901666802202641,0.013844612092879975,0.2710290375208284,0.01905579152284623,0.020620969174989894,0.010545037235812457,0.012729746225078916,0.5206325021908709,0.010292383709189003,0.009821593350846695,AM
0.03332593339982339,0.008114607664450728,0.002506601070806134,0.004614827414763727,0.396485464814986,0.033788654597667084,0.008837364608564416,0.005462609486685632,0.012997803831087147,0.4889584591729536,0.002055920727168415,0.0028517532110436507,AM
0.13996044084576412,0.006047786298757319,0.0013673282194949777,0.0026602085264988565,0.26140000020625354,0.006414306981820208,0.012381603781514339,0.007742124492452046,0.010510449220656472,0.5364731435048308,0.004338897263020324,0.010703710658936915,AM
0.14850814523558542,0.008419779967716076,0.0012009884291545117,0.002204448440852384,0.2683882210460409,0.006677025505317584,0.0132138406299634,0.006624685190508758,0.0105138024987287,0.5233629835214632,0.005481682887490464,0.005404396647178755,AM
0.13510180798743324,0.013382694684631226,0.0092787059663244,0.01118478512342375,0.24895602204413397,0.011785579993304728,0.01627190413714829,0.012595138172667957,0.015388826511115106,0.49907839464999443,0.010312271422758073,0.016663869307064826,AM
